"M45.09","Spondylitis ankylosans: Nicht näher bezeichnete Lokalisation"
"M65.85","Sonstige Synovitis und Tenosynovitis: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"N84.0","Polyp des Corpus uteri"
"O26.1","Geringe Gewichtszunahme in der Schwangerschaft"
"O26.2","Schwangerschaftsbetreuung bei Neigung zu habituellem Abort"
"O35.5","Betreuung der Mutter bei (Verdacht auf) Schädigung des Fetus durch Arzneimittel oder Drogen"
"O61.8","Sonstige misslungene Geburtseinleitung"
"O66.4","Misslungener Versuch der Geburtsbeendigung, nicht näher bezeichnet"
"Q43.1","Hirschsprung-Krankheit"
"Q51.2","Sonstige Formen des Uterus duplex"
"R43.8","Sonstige und nicht näher bezeichnete Störungen des Geruchs- und Geschmackssinnes"
"S01.83","Offene Wunde (jeder Teil des Kopfes) mit Verbindung zu einer intrakraniellen Verletzung"
"S52.02","Fraktur des proximalen Endes der Ulna: Processus coronoideus ulnae"
"S53.2","Traumatische Ruptur des Lig. collaterale radiale"
"S76.4","Verletzung sonstiger und nicht näher bezeichneter Muskeln und Sehnen in Höhe des Oberschenkels"
"T84.15","Mechanische Komplikation durch eine interne Osteosynthesevorrichtung an Extremitätenknochen: Unterschenkel"
"Z36.4","Pränatales Screening auf fetale Wachstumsretardierung mittels Ultraschall oder anderer physikalischer Verfahren"
"Z45.01","Anpassung und Handhabung eines implantierten Kardiodefibrillators"
"Z90.0","Verlust von Teilen des Kopfes oder des Halses"
"Z90.8","Verlust sonstiger Organe"
"N80.2","Endometriose der Tuba uterina"
"Y82.8","Zwischenfälle durch medizintechnische Geräte und Produkte"
"G82.63","Funktionale Höhe der Schädigung des Rückenmarkes: T1-T6"
"I44.7","Linksschenkelblock, nicht näher bezeichnet"
"J18.2","Hypostatische Pneumonie, nicht näher bezeichnet"
"N76.2","Akute Vulvitis"
"O70.3","Dammriss 4. Grades unter der Geburt"
"Z31.4","Untersuchung und Test im Zusammenhang mit Fertilisation"
"Z54.0","Rekonvaleszenz nach chirurgischem Eingriff"
"Z96.65","Vorhandensein einer Kniegelenkprothese"
"C77.5","Sekundäre und nicht näher bezeichnete bösartige Neubildung: Intrapelvine Lymphknoten"
"D12.2","Gutartige Neubildung: Colon ascendens"
"D22.6","Melanozytennävus der oberen Extremität, einschließlich Schulter"
"D37.0","Neubildung unsicheren oder unbekannten Verhaltens: Lippe, Mundhöhle und Pharynx"
"D37.6","Neubildung unsicheren oder unbekannten Verhaltens: Leber, Gallenblase und Gallengänge"
"D56.8","Sonstige Thalassämien"
"D61.9","Aplastische Anämie, nicht näher bezeichnet"
"D68.35","Hämorrhagische Diathese durch sonstige Antikoagulanzien"
"E01.8","Sonstige jodmangelbedingte Schilddrüsenkrankheiten und verwandte Zustände"
"E29.1","Testikuläre Unterfunktion"
"F25.9","Schizoaffektive Störung, nicht näher bezeichnet"
"F61","Kombinierte und andere Persönlichkeitsstörungen"
"G47.30","Zentrales Schlafapnoe-Syndrom"
"G93.9","Krankheit des Gehirns, nicht näher bezeichnet"
"G95.84","Detrusor-Sphinkter-Dyssynergie bei Schädigungen des Rückenmarkes"
"H19.1","Keratitis und Keratokonjunktivitis durch Herpesviren"
"H65.1","Sonstige akute nichteitrige Otitis media"
"I35.0","Aortenklappenstenose"
"I67.88","Sonstige näher bezeichnete zerebrovaskuläre Krankheiten"
"I87.1","Venenkompression"
"J31.2","Chronische Pharyngitis"
"J35.8","Sonstige chronische Krankheiten der Gaumenmandeln und der Rachenmandel"
"J44.89","Sonstige näher bezeichnete chronische obstruktive Lungenkrankheit: FEV1 nicht näher bezeichnet"
"K13.7","Sonstige und nicht näher bezeichnete Läsionen der Mundschleimhaut"
"K60.4","Rektalfistel"
"K62.0","Analpolyp"
"K76.1","Chronische Stauungsleber"
"K91.4","Funktionsstörung nach Kolostomie oder Enterostomie"
"L73.9","Krankheit der Haarfollikel, nicht näher bezeichnet"
"L74.8","Sonstige Krankheiten der ekkrinen Schweißdrüsen"
"L93.0","Diskoider Lupus erythematodes"
"M23.26","Meniskusschädigung durch alten Riss oder alte Verletzung: Sonstiger und nicht näher bezeichneter Teil des Außenmeniskus"
"M23.34","Sonstige Meniskusschädigungen: Vorderhorn des Außenmeniskus"
"M23.50","Chronische Instabilität des Kniegelenkes: Mehrere Lokalisationen"
"M40.46","Sonstige Lordose: Lumbalbereich"
"M54.12","Radikulopathie: Zervikalbereich"
"M67.46","Ganglion: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"M94.96","Knorpelkrankheit, nicht näher bezeichnet: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"N39.40","Reflexinkontinenz"
"N80.6","Endometriose in Hautnarbe"
"O26.3","Schwangerschaft bei liegendem Intrauterinpessar"
"O32.4","Betreuung der Mutter bei Nichteintreten des Kopfes zum Termin"
"Q22.4","Angeborene Trikuspidalklappenstenose"
"Q51.3","Uterus bicornis"
"Q89.3","Situs inversus"
"R39.0","Urin-Extravasation"
"R44.1","Optische Halluzinationen"
"R57.8","Sonstige Formen des Schocks"
"R87.6","Abnorme Befunde in Untersuchungsmaterialien aus den weiblichen Genitalorganen: Abnorme zytologische Befunde"
"R90.0","Intrakranielle Raumforderung"
"S90.84","Sonstige oberflächliche Verletzungen der Knöchelregion und des Fußes: Oberflächlicher Fremdkörper (Splitter)"
"T81.1","Schock während oder als Folge eines Eingriffes, anderenorts nicht klassifiziert"
"T88.4","Misslungene oder schwierige Intubation"
"T90.2","Folgen einer Fraktur des Schädels und der Gesichtsschädelknochen"
"T92.0","Folgen einer offenen Wunde der oberen Extremität"
"T95.2","Folgen einer Verbrennung, Verätzung oder Erfrierung der oberen Extremität"
"U81.6","Burkholderia, Stenotrophomonas und andere Nonfermenter mit Resistenz gegen Chinolone, Amikacin, Ceftazidim, Piperacillin/Tazobactam oder Cotrimoxazol"
"Z30.8","Sonstige kontrazeptive Maßnahmen"
"Z49.0","Vorbereitung auf die Dialyse"
"Z50.5","Logopädische Behandlung [Therapie von Stimm-, Sprech- und Sprachstörungen]"
"Z51.5","Palliativbehandlung"
"Z56","Kontaktanlässe mit Bezug auf das Berufsleben"
"Z94.2","Zustand nach Lungentransplantation"
"D12.8","Gutartige Neubildung: Rektum"
"J86.0","Pyothorax mit Fistel"
"U80.20","Enterococcus faecalis mit Resistenz gegen Glykopeptid-Antibiotika"
"D68.33","Hämorrhagische Diathese durch Cumarine (Vitamin-K-Antagonisten)"
"E10.21","Diabetes mellitus, Typ 1: Mit Nierenkomplikationen: Als entgleist bezeichnet"
"G06.2","Extraduraler und subduraler Abszess, nicht näher bezeichnet"
"H35.3","Degeneration der Makula und des hinteren Poles"
"J41.0","Einfache chronische Bronchitis"
"J84.1","Sonstige interstitielle Lungenkrankheiten mit Fibrose"
"K70.3","Alkoholische Leberzirrhose"
"K70.9","Alkoholische Leberkrankheit, nicht näher bezeichnet"
"O26.4","Herpes gestationis"
"O92.41","Hypogalaktie: Mit Angabe von Schwierigkeiten beim Anlegen"
"R65.3","Systemisches inflammatorisches Response-Syndrom [SIRS] nichtinfektiöser Genese mit Organkomplikationen"
"T79.8","Sonstige Frühkomplikationen eines Traumas"
"T83.8","Sonstige Komplikationen durch Prothesen, Implantate oder Transplantate im Urogenitaltrakt"
"A04.8","Sonstige näher bezeichnete bakterielle Darminfektionen"
"B37.1","Kandidose der Lunge"
"B95.3","Streptococcus pneumoniae als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind"
"D10.3","Gutartige Neubildung: Sonstige und nicht näher bezeichnete Teile des Mundes"
"D51.8","Sonstige Vitamin-B12-Mangelanämien"
"D52.0","Alimentäre Folsäure-Mangelanämie"
"D53.8","Sonstige näher bezeichnete alimentäre Anämien"
"D59.1","Sonstige autoimmunhämolytische Anämien"
"D65.2","Erworbene Fibrinolyseblutung"
"D69.57","Sonstige sekundäre Thrombozytopenien, als transfusionsrefraktär bezeichnet"
"D86.8","Sarkoidose an sonstigen und kombinierten Lokalisationen"
"E04.9","Nichttoxische Struma, nicht näher bezeichnet"
"E56.8","Mangel an sonstigen Vitaminen"
"E75.2","Sonstige Sphingolipidosen"
"E83.0","Störungen des Kupferstoffwechsels"
"F07.0","Organische Persönlichkeitsstörung"
"F34.1","Dysthymia"
"F39","Nicht näher bezeichnete affektive Störung"
"F55.2","Schädlicher Gebrauch von nichtabhängigkeitserzeugenden Substanzen: Analgetika"
"G47.38","Sonstige Schlafapnoe"
"G55.2","Kompression von Nervenwurzeln und Nervenplexus bei Spondylose"
"G72.80","Critical-illness-Myopathie"
"G82.02","Schlaffe Paraparese und Paraplegie: Chronische komplette Querschnittlähmung"
"G82.09","Schlaffe Paraparese und Paraplegie: Nicht näher bezeichnet"
"G82.19","Spastische Paraparese und Paraplegie: Nicht näher bezeichnet"
"G82.33","Schlaffe Tetraparese und Tetraplegie: Chronische inkomplette Querschnittlähmung"
"G82.52","Tetraparese und Tetraplegie, nicht näher bezeichnet: Chronische komplette Querschnittlähmung"
"G82.65","Funktionale Höhe der Schädigung des Rückenmarkes: T11-L1"
"G83.6","Zentrale faziale Parese"
"G97.80","Postoperative Liquorfistel"
"H10.9","Konjunktivitis, nicht näher bezeichnet"
"H11.8","Sonstige näher bezeichnete Affektionen der Konjunktiva"
"H35.0","Retinopathien des Augenhintergrundes und Veränderungen der Netzhautgefäße"
"H50.8","Sonstiger näher bezeichneter Strabismus"
"H65.0","Akute seröse Otitis media"
"H90.0","Beidseitiger Hörverlust durch Schallleitungsstörung"
"I08.1","Krankheiten der Mitral- und Trikuspidalklappe, kombiniert"
"I11.00","Hypertensive Herzkrankheit mit (kongestiver) Herzinsuffizienz: Ohne Angabe einer hypertensiven Krise"
"I45.8","Sonstige näher bezeichnete kardiale Erregungsleitungsstörungen"
"I50.02","Rechtsherzinsuffizienz ohne Beschwerden"
"I50.04","Rechtsherzinsuffizienz mit Beschwerden bei leichterer Belastung"
"I50.19","Linksherzinsuffizienz: Nicht näher bezeichnet"
"I89.00","Lymphödem der oberen und unteren Extremität(en), Stadium I"
"J17.1","Pneumonie bei anderenorts klassifizierten Viruskrankheiten"
"J38.4","Larynxödem"
"J95.1","Akute pulmonale Insuffizienz nach Thoraxoperation"
"J98.6","Krankheiten des Zwerchfells"
"K43.90","Epigastrische Hernie ohne Einklemmung und ohne Gangrän"
"K62.9","Krankheit des Anus und des Rektums, nicht näher bezeichnet"
"K63.0","Darmabszess"
"K63.3","Darmulkus"
"K65.9","Peritonitis, nicht näher bezeichnet"
"K91.3","Postoperativer Darmverschluss"
"K93.0","Tuberkulose des Darmes, des Peritoneums und der Mesenteriallymphknoten"
"L03.8","Phlegmone an sonstigen Lokalisationen"
"L23.3","Allergische Kontaktdermatitis durch Drogen oder Arzneimittel bei Hautkontakt"
"L23.8","Allergische Kontaktdermatitis durch sonstige Agenzien"
"L30.4","Intertriginöses Ekzem"
"L54.8","Erythem bei sonstigen anderenorts klassifizierten Krankheiten"
"M14.80","Arthropathien bei sonstigen näher bezeichneten, anderenorts klassifizierten Krankheiten: Mehrere Lokalisationen"
"M23.30","Sonstige Meniskusschädigungen: Mehrere Lokalisationen"
"M23.31","Sonstige Meniskusschädigungen: Vorderhorn des Innenmeniskus"
"M24.11","Sonstige Gelenkknorpelschädigungen: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]"
"M25.85","Sonstige näher bezeichnete Gelenkkrankheiten: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"M41.49","Neuromyopathische Skoliose: Nicht näher bezeichnete Lokalisation"
"M42.10","Osteochondrose der Wirbelsäule beim Erwachsenen: Mehrere Lokalisationen der Wirbelsäule"
"M48.02","Spinal(kanal)stenose: Zervikalbereich"
"M75.1","Läsionen der Rotatorenmanschette"
"M81.99","Osteoporose, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation"
"M96.1","Postlaminektomie-Syndrom, anderenorts nicht klassifiziert"
"N13.4","Hydroureter"
"N17.82","Sonstiges akutes Nierenversagen: Stadium 2"
"N31.2","Schlaffe neurogene Harnblase, anderenorts nicht klassifiziert"
"N35.9","Harnröhrenstriktur, nicht näher bezeichnet"
"N60.3","Fibrosklerose der Mamma"
"N88.2","Striktur und Stenose der Cervix uteri"
"O34.7","Betreuung der Mutter bei Anomalie der Vulva und des Perineums"
"O41.9","Veränderung des Fruchtwassers und der Eihäute, nicht näher bezeichnet"
"O65.1","Geburtshindernis durch allgemein verengtes Becken"
"O98.7","HIV-Krankheit [Humane Immundefizienz-Viruskrankheit], die Schwangerschaft, Geburt und Wochenbett kompliziert"
"Q03.9","Angeborener Hydrozephalus, nicht näher bezeichnet"
"Q05.7","Lumbale Spina bifida ohne Hydrozephalus"
"Q20.3","Diskordante ventrikuloarterielle Verbindung"
"Q82.2","Mastozytose (angeboren)"
"R22.2","Lokalisierte Schwellung, Raumforderung und Knoten der Haut und der Unterhaut am Rumpf"
"R29.2","Abnorme Reflexe"
"R50.2","Medikamenten-induziertes Fieber [Drug fever]"
"R61.0","Hyperhidrose, umschrieben"
"R93.8","Abnorme Befunde bei der bildgebenden Diagnostik an sonstigen näher bezeichneten Körperstrukturen"
"S09.9","Nicht näher bezeichnete Verletzung des Kopfes"
"S20.85","Oberflächliche Verletzung sonstiger und nicht näher bezeichneter Teile des Thorax: Prellung"
"S37.6","Verletzung des Uterus"
"S43.02","Luxation des Humerus nach hinten"
"S43.4","Verstauchung und Zerrung des Schultergelenkes"
"S46.0","Verletzung der Muskeln und der Sehnen der Rotatorenmanschette"
"S51.7","Multiple offene Wunden des Unterarmes"
"S81.86","Weichteilschaden III. Grades bei geschlossener Fraktur oder Luxation des Unterschenkels"
"S82.9","Fraktur des Unterschenkels, Teil nicht näher bezeichnet"
"S83.7","Verletzung mehrerer Strukturen des Knies"
"S92.23","Fraktur: Os cuneiforme (intermedium) (laterale) (mediale)"
"T22.32","Verbrennung 3. Grades der Schulter und des Armes, ausgenommen Handgelenk und Hand: (Ober-) Arm und Schulterregion"
"T40.2","Vergiftung: Sonstige Opioide"
"T85.88","Sonstige Komplikationen durch interne Prothesen, Implantate oder Transplantate, anderenorts nicht klassifiziert"
"T93.1","Folgen einer Fraktur des Femurs"
"U61.9","Anzahl der (CD4+-)T-Helferzellen nicht näher bezeichnet"
"U80.8","Sonstige grampositive Bakterien mit Multiresistenz gegen Antibiotika"
"Z27.8","Notwendigkeit der Impfung gegen sonstige Kombinationen von Infektionskrankheiten"
"Z36.3","Pränatales Screening auf Fehlbildungen mittels Ultraschall oder anderer physikalischer Verfahren"
"Z41.1","Plastische Chirurgie aus kosmetischen Gründen"
"Z42.1","Nachbehandlung unter Anwendung plastischer Chirurgie der Mamma [Brustdrüse]"
"Z43.4","Versorgung anderer künstlicher Körperöffnungen des Verdauungstraktes"
"Z93.4","Vorhandensein anderer künstlicher Körperöffnungen des Magen-Darm-Trakts"
"Z94.7","Zustand nach Keratoplastik"
"Z95.1","Vorhandensein eines aortokoronaren Bypasses"
"Z95.3","Vorhandensein einer xenogenen Herzklappe"
"Z96.9","Vorhandensein eines funktionellen Implantates, nicht näher bezeichnet"
"---","Rest (2.765 Zeilen)"
"K12.21","Submandibularabszess ohne Angabe einer Ausbreitung nach mediastinal, parapharyngeal oder zervikal"
"M32.8","Sonstige Formen des systemischen Lupus erythematodes"
"O04.1","Ärztlich eingeleiteter Abort: Inkomplett, kompliziert durch Spätblutung oder verstärkte Blutung"
"D25.0","Submuköses Leiomyom des Uterus"
"M06.00","Seronegative chronische Polyarthritis: Mehrere Lokalisationen"
"M19.17","Posttraumatische Arthrose sonstiger Gelenke: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"N73.3","Akute Pelveoperitonitis bei der Frau"
"Q30.8","Sonstige angeborene Fehlbildungen der Nase"
"B02.2","Zoster mit Beteiligung anderer Abschnitte des Nervensystems"
"M75.6","Läsion des Labrums bei degenerativer Veränderung des Schultergelenkes"
"C50.9","Bösartige Neubildung: Brustdrüse, nicht näher bezeichnet"
"D06.0","Carcinoma in situ: Endozervix"
"D16.3","Gutartige Neubildung des Knochens und des Gelenkknorpels: Kurze Knochen der unteren Extremität"
"E10.01","Diabetes mellitus, Typ 1: Mit Koma: Als entgleist bezeichnet"
"E21.0","Primärer Hyperparathyreoidismus"
"G47.32","Schlafbezogenes Hypoventilations-Syndrom"
"H50.2","Strabismus verticalis"
"M16.3","Sonstige dysplastische Koxarthrose"
"M84.11","Nichtvereinigung der Frakturenden [Pseudarthrose]: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]"
"N45.0","Orchitis, Epididymitis und Epididymoorchitis mit Abszess"
"Q28.88","Sonstige näher bezeichnete angeborene Fehlbildungen des Kreislaufsystems"
"S42.41","Fraktur des distalen Endes des Humerus: Suprakondylär"
"A15.1","Lungentuberkulose, nur durch Kultur gesichert"
"B02.3","Zoster ophthalmicus"
"B48.5","Pneumozystose"
"D06.1","Carcinoma in situ: Ektozervix"
"D17.2","Gutartige Neubildung des Fettgewebes der Haut und der Unterhaut der Extremitäten"
"D86.0","Sarkoidose der Lunge"
"E10.60","Diabetes mellitus, Typ 1: Mit sonstigen näher bezeichneten Komplikationen: Nicht als entgleist bezeichnet"
"F45.30","Somatoforme autonome Funktionsstörung: Herz und Kreislaufsystem"
"G03.9","Meningitis, nicht näher bezeichnet"
"H93.3","Krankheiten des N. vestibulocochlearis [VIII. Hirnnerv]"
"I30.9","Akute Perikarditis, nicht näher bezeichnet"
"I48.9","Vorhofflimmern und Vorhofflattern, nicht näher bezeichnet"
"K25.1","Ulcus ventriculi: Akut, mit Perforation"
"K62.2","Analprolaps"
"L02.9","Hautabszess, Furunkel und Karbunkel, nicht näher bezeichnet"
"M00.94","Eitrige Arthritis, nicht näher bezeichnet: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"M34.0","Progressive systemische Sklerose"
"M67.43","Ganglion: Unterarm [Radius, Ulna, Handgelenk]"
"M76.5","Tendinitis der Patellarsehne"
"M84.03","Frakturheilung in Fehlstellung: Unterarm [Radius, Ulna, Handgelenk]"
"M84.13","Nichtvereinigung der Frakturenden [Pseudarthrose]: Unterarm [Radius, Ulna, Handgelenk]"
"N04.0","Nephrotisches Syndrom: Minimale glomeruläre Läsion"
"N30.8","Sonstige Zystitis"
"N71.9","Entzündliche Krankheit des Uterus, ausgenommen der Zervix, nicht näher bezeichnet"
"N87.2","Hochgradige Dysplasie der Cervix uteri, anderenorts nicht klassifiziert"
"O02.8","Sonstige näher bezeichnete abnorme Konzeptionsprodukte"
"O22.3","Tiefe Venenthrombose in der Schwangerschaft"
"R59.9","Lymphknotenvergrößerung, nicht näher bezeichnet"
"S84.1","Verletzung des N. peronaeus in Höhe des Unterschenkels"
"T18.5","Fremdkörper in Anus und Rektum"
"T83.3","Mechanische Komplikation durch ein Intrauterinpessar"
"T85.82","Kapselfibrose der Mamma durch Mammaprothese oder -implantat"
"---","Rest (1.861 Zeilen)"
"M65.81","Sonstige Synovitis und Tenosynovitis: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]"
"R91","Abnorme Befunde bei der bildgebenden Diagnostik der Lunge"
"T83.0","Mechanische Komplikation durch einen Harnwegskatheter (Verweilkatheter)"
"E05.4","Hyperthyreosis factitia"
"G82.03","Schlaffe Paraparese und Paraplegie: Chronische inkomplette Querschnittlähmung"
"N97.0","Sterilität der Frau in Verbindung mit fehlender Ovulation"
"Z46.5","Versorgen mit und Anpassen eines Ileostomas oder von sonstigen Vorrichtungen im Magen-Darm-Trakt"
"A49.1","Streptokokken- und Enterokokkeninfektion nicht näher bezeichneter Lokalisation"
"F10.4","Psychische und Verhaltensstörungen durch Alkohol: Entzugssyndrom mit Delir"
